kommune,klassetrin,skoleår,foraeldre_uddannelsesniveau
Faaborg-Midtfyn,Mellemtrin,2021/2022,4.9630872483221475
Faaborg-Midtfyn,Mellemtrin,2022/2023,4.995905834186285
Faaborg-Midtfyn,Mellemtrin,2023/2024,4.928400954653938
Faaborg-Midtfyn,Mellemtrin,2024/2025,4.985324947589098
Faaborg-Midtfyn,Mellemtrin,2025/2026,5.058151609553478
Faaborg-Midtfyn,Udskoling,2014/2015,4.755620723362659
Faaborg-Midtfyn,Udskoling,2015/2016,4.748404740200547
Faaborg-Midtfyn,Udskoling,2016/2017,4.777560975609756
Faaborg-Midtfyn,Udskoling,2017/2018,4.817598533455546
Faaborg-Midtfyn,Udskoling,2018/2019,4.895303326810176
Faaborg-Midtfyn,Udskoling,2019/2020,4.830596369922213
Faaborg-Midtfyn,Udskoling,2020/2021,4.868884540117417
Faaborg-Midtfyn,Udskoling,2021/2022,5.003363228699552
Faaborg-Midtfyn,Udskoling,2022/2023,4.9158371040723985
Faaborg-Midtfyn,Udskoling,2023/2024,4.894444444444445
Faaborg-Midtfyn,Udskoling,2024/2025,4.924664602683179
Faaborg-Midtfyn,Udskoling,2025/2026,4.995145631067961
Fanø,Indskoling,2014/2015,5.6879432624113475
Fanø,Indskoling,2015/2016,5.592105263157895
Fanø,Indskoling,2016/2017,5.557142857142857
Fanø,Indskoling,2017/2018,5.6106870229007635
Fanø,Indskoling,2018/2019,5.853658536585366
Fanø,Indskoling,2019/2020,5.682242990654205
Fanø,Indskoling,2020/2021,5.855670103092783
Fanø,Indskoling,2021/2022,5.649484536082475
Fanø,Indskoling,2022/2023,5.805084745762712
Fanø,Indskoling,2023/2024,5.730337078651686
Fanø,Indskoling,2024/2025,5.714285714285714
Fanø,Indskoling,2025/2026,5.803418803418803
Fanø,Mellemtrin,2014/2015,5.447619047619048
Fanø,Mellemtrin,2015/2016,5.444444444444445
Fanø,Mellemtrin,2016/2017,5.577319587628866
Fanø,Mellemtrin,2017/2018,5.435185185185185
Fanø,Mellemtrin,2018/2019,5.691489361702128
Fanø,Mellemtrin,2019/2020,5.7207207207207205
Fanø,Mellemtrin,2020/2021,5.526785714285714
Fanø,Mellemtrin,2021/2022,5.758241758241758
Fanø,Mellemtrin,2022/2023,5.744186046511628
Fanø,Mellemtrin,2023/2024,5.805194805194805
Fanø,Mellemtrin,2024/2025,5.96875
Fanø,Mellemtrin,2025/2026,5.851351351351352
Fanø,Udskoling,2014/2015,5.6571428571428575
Fanø,Udskoling,2015/2016,5.63855421686747
Fanø,Udskoling,2016/2017,5.402061855670103
Fanø,Udskoling,2017/2018,5.239583333333333
Fanø,Udskoling,2018/2019,5.584905660377358
Fanø,Udskoling,2019/2020,5.551282051282051
Fanø,Udskoling,2020/2021,5.6477272727272725
Fanø,Udskoling,2021/2022,5.311688311688312
Fanø,Udskoling,2022/2023,5.695652173913044
Fanø,Udskoling,2023/2024,5.85
Fanø,Udskoling,2024/2025,5.868852459016393
Fanø,Udskoling,2025/2026,6.0
Favrskov,Indskoling,2014/2015,5.422594142259414
Favrskov,Indskoling,2015/2016,5.441329595514618
Favrskov,Indskoling,2016/2017,5.443329150982852
Favrskov,Indskoling,2017/2018,5.4878974845752255
Favrskov,Indskoling,2018/2019,5.502521779000459
Favrskov,Indskoling,2019/2020,5.516436398284897
Favrskov,Indskoling,2020/2021,5.527586206896552
Favrskov,Indskoling,2021/2022,5.5548223350253805
Favrskov,Indskoling,2022/2023,5.5968797181680925
Favrskov,Indskoling,2023/2024,5.596884128529698
Favrskov,Indskoling,2024/2025,5.673996175908222
Favrskov,Indskoling,2025/2026,5.678912213740458
Favrskov,Mellemtrin,2014/2015,5.3458382180539274
Favrskov,Mellemtrin,2015/2016,5.342385516506922
Favrskov,Mellemtrin,2016/2017,5.361509835194045
Favrskov,Mellemtrin,2017/2018,5.392676767676767
Favrskov,Mellemtrin,2018/2019,5.463971880492092
Favrskov,Mellemtrin,2019/2020,5.4617092119866815
Favrskov,Mellemtrin,2020/2021,5.432580841976815
Favrskov,Mellemtrin,2021/2022,5.511830635118306
Favrskov,Mellemtrin,2022/2023,5.552295918367347
Favrskov,Mellemtrin,2023/2024,5.543624161073826
Favrskov,Mellemtrin,2024/2025,5.5322687957418495
Favrskov,Mellemtrin,2025/2026,5.549865229110512
Favrskov,Udskoling,2014/2015,5.129158512720156
Favrskov,Udskoling,2015/2016,5.15
Favrskov,Udskoling,2016/2017,5.210425937698665
Favrskov,Udskoling,2017/2018,5.339805825242719
Favrskov,Udskoling,2018/2019,5.365384615384615
Favrskov,Udskoling,2019/2020,5.340839926962873
Favrskov,Udskoling,2020/2021,5.397664413030117
Favrskov,Udskoling,2021/2022,5.436042848141147
Favrskov,Udskoling,2022/2023,5.448275862068965
Favrskov,Udskoling,2023/2024,5.429181494661922
Favrskov,Udskoling,2024/2025,5.467620995228357
Favrskov,Udskoling,2025/2026,5.521798365122616
Faxe,Indskoling,2014/2015,4.787925696594427
Faxe,Indskoling,2015/2016,4.777448071216617
Faxe,Indskoling,2016/2017,4.762057877813505
Faxe,Indskoling,2017/2018,4.757994814174589
Faxe,Indskoling,2018/2019,4.773204903677758
Faxe,Indskoling,2019/2020,4.7682926829268295
Faxe,Indskoling,2020/2021,4.75
Faxe,Indskoling,2021/2022,4.76255230125523
Faxe,Indskoling,2022/2023,4.736240913811007
Faxe,Indskoling,2023/2024,4.738562091503268
Faxe,Indskoling,2024/2025,4.72
Faxe,Indskoling,2025/2026,4.779761904761905
Faxe,Mellemtrin,2014/2015,4.852846401718582
Faxe,Mellemtrin,2015/2016,4.831712062256809
Faxe,Mellemtrin,2016/2017,4.7727272727272725
Faxe,Mellemtrin,2017/2018,4.836363636363636
Faxe,Mellemtrin,2018/2019,4.748810656517603
Faxe,Mellemtrin,2019/2020,4.775330396475771
Faxe,Mellemtrin,2020/2021,4.689880304678999
Faxe,Mellemtrin,2021/2022,4.757537688442211
Faxe,Mellemtrin,2022/2023,4.738903394255875
Faxe,Mellemtrin,2023/2024,4.738896366083446
Faxe,Mellemtrin,2024/2025,4.701513067400275
Faxe,Mellemtrin,2025/2026,4.70896551724138
Faxe,Udskoling,2014/2015,4.723763570566948
Faxe,Udskoling,2015/2016,4.786384976525822
Faxe,Udskoling,2016/2017,4.8125
Faxe,Udskoling,2017/2018,4.791338582677166
Faxe,Udskoling,2018/2019,4.788135593220339
Faxe,Udskoling,2019/2020,4.727765726681128
Faxe,Udskoling,2020/2021,4.784771573604061
Faxe,Udskoling,2021/2022,4.796185935637664
Faxe,Udskoling,2022/2023,4.763612217795485
Faxe,Udskoling,2023/2024,4.719457013574661
Faxe,Udskoling,2024/2025,4.715394566623544
Faxe,Udskoling,2025/2026,4.686648501362398
Fredensborg,Indskoling,2014/2015,5.554983922829582
Fredensborg,Indskoling,2015/2016,5.5784511784511785
Fredensborg,Indskoling,2016/2017,5.568243243243243
Fredensborg,Indskoling,2017/2018,5.509663564781675
Fredensborg,Indskoling,2018/2019,5.5512544802867385
Fredensborg,Indskoling,2019/2020,5.575342465753424
Fredensborg,Indskoling,2020/2021,5.563259471050751
Fredensborg,Indskoling,2021/2022,5.6742647058823525
Fredensborg,Indskoling,2022/2023,5.7011651816312545
Fredensborg,Indskoling,2023/2024,5.70306258322237
Fredensborg,Indskoling,2024/2025,5.770046388336647
Fredensborg,Indskoling,2025/2026,5.784932388924662
Fredensborg,Mellemtrin,2014/2015,5.466252220248668
Fredensborg,Mellemtrin,2015/2016,5.548223350253807
Fredensborg,Mellemtrin,2016/2017,5.560344827586207
Fredensborg,Mellemtrin,2017/2018,5.540588760035682
Fredensborg,Mellemtrin,2018/2019,5.6093888396811336
Fredensborg,Mellemtrin,2019/2020,5.5517621145374445
Fredensborg,Mellemtrin,2020/2021,5.597701149425287
Fredensborg,Mellemtrin,2021/2022,5.558333333333334
Fredensborg,Mellemtrin,2022/2023,5.5752636625119845
Fredensborg,Mellemtrin,2023/2024,5.592885375494071
Fredensborg,Mellemtrin,2024/2025,5.601047120418849
Fredensborg,Mellemtrin,2025/2026,5.66289825282631
Fredensborg,Udskoling,2014/2015,5.319656488549619
Fredensborg,Udskoling,2015/2016,5.349907918968692
Fredensborg,Udskoling,2016/2017,5.445571955719557
Fredensborg,Udskoling,2017/2018,5.496527777777778
Fredensborg,Udskoling,2018/2019,5.548488008342023
Fredensborg,Udskoling,2019/2020,5.573333333333333
Fredensborg,Udskoling,2020/2021,5.585683297180044
Fredensborg,Udskoling,2021/2022,5.619883040935672
Fredensborg,Udskoling,2022/2023,5.582059123343527
Fredensborg,Udskoling,2023/2024,5.569903948772679
Fredensborg,Udskoling,2024/2025,5.531850353892821
Fredensborg,Udskoling,2025/2026,5.608879492600423
Fredericia,Indskoling,2014/2015,5.0688657407407405
Fredericia,Indskoling,2015/2016,5.0406218655967905
Fredericia,Indskoling,2016/2017,5.028189910979228
Fredericia,Indskoling,2017/2018,4.982599795291709
Fredericia,Indskoling,2018/2019,5.004221635883905
Fredericia,Indskoling,2019/2020,4.991313789359392
Fredericia,Indskoling,2020/2021,4.918727915194347
Fredericia,Indskoling,2021/2022,4.947663551401869
Fredericia,Indskoling,2022/2023,4.960147148988351
Fredericia,Indskoling,2023/2024,4.968789013732834
Fredericia,Indskoling,2024/2025,5.0476190476190474
Fredericia,Indskoling,2025/2026,5.053763440860215
Fredericia,Mellemtrin,2014/2015,4.907230559345157
Fredericia,Mellemtrin,2015/2016,4.923076923076923
Fredericia,Mellemtrin,2016/2017,4.967362924281984
Fredericia,Mellemtrin,2017/2018,4.972754050073638
Fredericia,Mellemtrin,2018/2019,4.947009841029523
Fredericia,Mellemtrin,2019/2020,4.960251046025105
Fredericia,Mellemtrin,2020/2021,4.953505007153076
Fredericia,Mellemtrin,2021/2022,4.951575710991545
Fredericia,Mellemtrin,2022/2023,4.952167414050822
Fredericia,Mellemtrin,2023/2024,4.948235294117647
Fredericia,Mellemtrin,2024/2025,4.899570815450644
Fredericia,Mellemtrin,2025/2026,4.8719626168224295
Fredericia,Udskoling,2014/2015,4.797743055555555
Fredericia,Udskoling,2015/2016,4.790605095541402
Fredericia,Udskoling,2016/2017,4.747728860936408
Fredericia,Udskoling,2017/2018,4.887470071827614
Fredericia,Udskoling,2018/2019,4.906583629893238
Fredericia,Udskoling,2019/2020,4.951121794871795
Fredericia,Udskoling,2020/2021,4.990701606086222
Fredericia,Udskoling,2021/2022,4.942081447963801
Fredericia,Udskoling,2022/2023,4.9693200663349915
Fredericia,Udskoling,2023/2024,4.916806722689076
Fredericia,Udskoling,2024/2025,4.905454545454545
Fredericia,Udskoling,2025/2026,4.901941747572816
Frederiksberg,Indskoling,2014/2015,6.028060329708874
Frederiksberg,Indskoling,2015/2016,6.098726114649682
Frederiksberg,Indskoling,2016/2017,6.131230283911672
Frederiksberg,Indskoling,2017/2018,6.17501692620176
Frederiksberg,Indskoling,2018/2019,6.213998660415271
Frederiksberg,Indskoling,2019/2020,6.218242245199409
Frederiksberg,Indskoling,2020/2021,6.251733102253033
Frederiksberg,Indskoling,2021/2022,6.266151046405824
Frederiksberg,Indskoling,2022/2023,6.225674570727719
Frederiksberg,Indskoling,2023/2024,6.251304696908872
Frederiksberg,Indskoling,2024/2025,6.262946607788037
Frederiksberg,Indskoling,2025/2026,6.270204081632653
Frederiksberg,Mellemtrin,2014/2015,5.825611325611326
Frederiksberg,Mellemtrin,2015/2016,5.922210849539407
Frederiksberg,Mellemtrin,2016/2017,5.9374090247452695
Frederiksberg,Mellemtrin,2017/2018,5.983134920634921
Frederiksberg,Mellemtrin,2018/2019,6.022900763358779
Frederiksberg,Mellemtrin,2019/2020,6.069745069745069
Frederiksberg,Mellemtrin,2020/2021,6.167621776504298
Frederiksberg,Mellemtrin,2021/2022,6.15162037037037
Frederiksberg,Mellemtrin,2022/2023,6.1585487077534795
Frederiksberg,Mellemtrin,2023/2024,6.170949134766649
Frederiksberg,Mellemtrin,2024/2025,6.196905016008538
Frederiksberg,Mellemtrin,2025/2026,6.205915178571429
Frederiksberg,Udskoling,2014/2015,5.713352685050798
Frederiksberg,Udskoling,2015/2016,5.690920024052916
Frederiksberg,Udskoling,2016/2017,5.727432590855803
Frederiksberg,Udskoling,2017/2018,5.815521628498728
Frederiksberg,Udskoling,2018/2019,5.845052083333333
Frederiksberg,Udskoling,2019/2020,5.862288135593221
Frederiksberg,Udskoling,2020/2021,5.908521303258145
Frederiksberg,Udskoling,2021/2022,5.949258836944128
Frederiksberg,Udskoling,2022/2023,6.054461181923522
Frederiksberg,Udskoling,2023/2024,6.097307510628248
Frederiksberg,Udskoling,2024/2025,6.096788990825688
Frederiksberg,Udskoling,2025/2026,6.08514755684567
Frederikshavn,Indskoling,2014/2015,4.823943661971831
Frederikshavn,Indskoling,2015/2016,4.8217090069284065
Frederikshavn,Indskoling,2016/2017,4.822332506203474
Frederikshavn,Indskoling,2017/2018,4.826347305389222
Frederikshavn,Indskoling,2018/2019,4.774035850081478
Frederikshavn,Indskoling,2019/2020,4.7373493975903616
Frederikshavn,Indskoling,2020/2021,4.770913770913771
Frederikshavn,Indskoling,2021/2022,4.827881619937695
Frederikshavn,Indskoling,2022/2023,4.807742782152231
Frederikshavn,Indskoling,2023/2024,4.852684144818976
Frederikshavn,Indskoling,2024/2025,4.852017937219731
Frederikshavn,Indskoling,2025/2026,4.8443305573350415
Frederikshavn,Mellemtrin,2014/2015,4.718586387434555
Frederikshavn,Mellemtrin,2015/2016,4.719309462915601
Frederikshavn,Mellemtrin,2016/2017,4.728363866077069
Frederikshavn,Mellemtrin,2017/2018,4.787564766839378
Frederikshavn,Mellemtrin,2018/2019,4.830042313117066
Frederikshavn,Mellemtrin,2019/2020,4.817139001349528
Frederikshavn,Mellemtrin,2020/2021,4.827467218771567
Frederikshavn,Mellemtrin,2021/2022,4.782495667244367
Frederikshavn,Mellemtrin,2022/2023,4.785234899328859
Frederikshavn,Mellemtrin,2023/2024,4.787904599659284
Frederikshavn,Mellemtrin,2024/2025,4.8495897903372835
Frederikshavn,Mellemtrin,2025/2026,4.829768270944742
Frederikshavn,Udskoling,2014/2015,4.6552686671318915
Frederikshavn,Udskoling,2015/2016,4.680456490727532
Frederikshavn,Udskoling,2016/2017,4.7005571030640665
Frederikshavn,Udskoling,2017/2018,4.689169139465875
Frederikshavn,Udskoling,2018/2019,4.74905303030303
Frederikshavn,Udskoling,2019/2020,4.720964207450694
Frederikshavn,Udskoling,2020/2021,4.757854406130268
Frederikshavn,Udskoling,2021/2022,4.816505706760316
Frederikshavn,Udskoling,2022/2023,4.84554767533491
Frederikshavn,Udskoling,2023/2024,4.861821086261981
Frederikshavn,Udskoling,2024/2025,4.821818181818182
Frederikshavn,Udskoling,2025/2026,4.8716730038022815
Frederikssund,Indskoling,2014/2015,5.136811594202898
Frederikssund,Indskoling,2015/2016,5.135644768856448
Frederikssund,Indskoling,2016/2017,5.120933087783916
Frederikssund,Indskoling,2017/2018,5.116094986807388
Frederikssund,Indskoling,2018/2019,5.1108545034642034
Frederikssund,Indskoling,2019/2020,5.117647058823529
Frederikssund,Indskoling,2020/2021,5.166107382550336
Frederikssund,Indskoling,2021/2022,5.1422018348623855
Frederikssund,Indskoling,2022/2023,5.184422560429723
Frederikssund,Indskoling,2023/2024,5.187769164513351
Frederikssund,Indskoling,2024/2025,5.177703269069572
Frederikssund,Indskoling,2025/2026,5.146981627296588
Frederikssund,Mellemtrin,2014/2015,5.047169811320755
Frederikssund,Mellemtrin,2015/2016,5.07605421686747
Frederikssund,Mellemtrin,2016/2017,5.107619795758052
Frederikssund,Mellemtrin,2017/2018,5.051502145922747
Frederikssund,Mellemtrin,2018/2019,5.133451957295374
Frederikssund,Mellemtrin,2019/2020,5.072146118721461
Frederikssund,Mellemtrin,2020/2021,5.129824561403509
Frederikssund,Mellemtrin,2021/2022,5.138547486033519
Frederikssund,Mellemtrin,2022/2023,5.09070796460177
Frederikssund,Mellemtrin,2023/2024,5.118357487922705
Frederikssund,Mellemtrin,2024/2025,5.101045296167247
Frederikssund,Mellemtrin,2025/2026,5.183030303030303
Frederikssund,Udskoling,2014/2015,4.958915365653246
Frederikssund,Udskoling,2015/2016,4.989821882951654
Frederikssund,Udskoling,2016/2017,4.977310924369748
Frederikssund,Udskoling,2017/2018,4.971119133574007
Frederikssund,Udskoling,2018/2019,5.085106382978723
Frederikssund,Udskoling,2019/2020,5.116304347826087
Frederikssund,Udskoling,2020/2021,5.057507987220447
Frederikssund,Udskoling,2021/2022,5.086805555555555
Frederikssund,Udskoling,2022/2023,5.085655314757482
Frederikssund,Udskoling,2023/2024,5.107142857142857
Frederikssund,Udskoling,2024/2025,5.130702836004932
Frederikssund,Udskoling,2025/2026,5.1451027811366385
Furesø,Indskoling,2014/2015,5.979974968710889
Furesø,Indskoling,2015/2016,5.997880233174351
Furesø,Indskoling,2016/2017,6.044596012591815
Furesø,Indskoling,2017/2018,6.040688575899844
Furesø,Indskoling,2018/2019,6.119825708061002
Furesø,Indskoling,2019/2020,6.117360735532721
Furesø,Indskoling,2020/2021,6.1377802077638055
Furesø,Indskoling,2021/2022,6.092078537576168
Furesø,Indskoling,2022/2023,6.17910447761194
Furesø,Indskoling,2023/2024,6.234224598930481
Furesø,Indskoling,2024/2025,6.272967265047519
Furesø,Indskoling,2025/2026,6.313684210526316
Furesø,Mellemtrin,2014/2015,5.807877041306436
Furesø,Mellemtrin,2015/2016,5.785306704707561
Furesø,Mellemtrin,2016/2017,5.825846579129233
Furesø,Mellemtrin,2017/2018,5.929336188436831
Furesø,Mellemtrin,2018/2019,6.023791821561338
Furesø,Mellemtrin,2019/2020,6.000723589001447
Furesø,Mellemtrin,2020/2021,6.071530758226038
Furesø,Mellemtrin,2021/2022,6.045658012533572
Furesø,Mellemtrin,2022/2023,6.114899925871016
Furesø,Mellemtrin,2023/2024,6.122957198443579
Furesø,Mellemtrin,2024/2025,6.128245476003147
Furesø,Mellemtrin,2025/2026,6.151355421686747
Furesø,Udskoling,2014/2015,5.727465535524921
Furesø,Udskoling,2015/2016,5.68788682581786
Furesø,Udskoling,2016/2017,5.697841726618705
Furesø,Udskoling,2017/2018,5.720272904483431
Furesø,Udskoling,2018/2019,5.798418972332016
Furesø,Udskoling,2019/2020,5.767350157728707
Furesø,Udskoling,2020/2021,5.898744113029827
Furesø,Udskoling,2021/2022,5.917109458023379
Furesø,Udskoling,2022/2023,6.015820149875104
Furesø,Udskoling,2023/2024,6.0601569311246735
Furesø,Udskoling,2024/2025,6.116695059625213
Furesø,Udskoling,2025/2026,6.1262458471760795
Gentofte,Indskoling,2014/2015,6.199582027168234
Gentofte,Indskoling,2015/2016,6.257114493712773
Gentofte,Indskoling,2016/2017,6.2979942693409745
Gentofte,Indskoling,2017/2018,6.321947920189381
Gentofte,Indskoling,2018/2019,6.360110803324099
Gentofte,Indskoling,2019/2020,6.342360549717057
Gentofte,Indskoling,2020/2021,6.356544901065449
Gentofte,Indskoling,2021/2022,6.390212765957447
Gentofte,Indskoling,2022/2023,6.401628804114874
Gentofte,Indskoling,2023/2024,6.422470978441128
Gentofte,Indskoling,2024/2025,6.445945945945946
Gentofte,Indskoling,2025/2026,6.500605082694635
Gentofte,Mellemtrin,2014/2015,6.199596774193548
Gentofte,Mellemtrin,2015/2016,6.181377303588749
Gentofte,Mellemtrin,2016/2017,6.194207027540361
Gentofte,Mellemtrin,2017/2018,6.219759926131117
Gentofte,Mellemtrin,2018/2019,6.247010119595216
Gentofte,Mellemtrin,2019/2020,6.283387622149837
Gentofte,Mellemtrin,2020/2021,6.2985546522131886
Gentofte,Mellemtrin,2021/2022,6.317061611374408
Gentofte,Mellemtrin,2022/2023,6.322407307898979
Gentofte,Mellemtrin,2023/2024,6.367449664429531
Gentofte,Mellemtrin,2024/2025,6.369415807560137
Gentofte,Mellemtrin,2025/2026,6.339873052510098
Gentofte,Udskoling,2014/2015,6.06142941523922
Gentofte,Udskoling,2015/2016,6.08397365532382
Gentofte,Udskoling,2016/2017,6.094252873563218
Gentofte,Udskoling,2017/2018,6.167247386759582
Gentofte,Udskoling,2018/2019,6.169221336603311
Gentofte,Udskoling,2019/2020,6.164273406088455
Gentofte,Udskoling,2020/2021,6.1871522508851795
Gentofte,Udskoling,2021/2022,6.194776931447225
Gentofte,Udskoling,2022/2023,6.245651027938851
Gentofte,Udskoling,2023/2024,6.2684098185699035
Gentofte,Udskoling,2024/2025,6.302774427020506
Gentofte,Udskoling,2025/2026,6.3425381903642775
Gladsaxe,Indskoling,2014/2015,5.572382144347101
Gladsaxe,Indskoling,2015/2016,5.6065693430656935
Gladsaxe,Indskoling,2016/2017,5.645786726323639
Gladsaxe,Indskoling,2017/2018,5.678019801980198
Gladsaxe,Indskoling,2018/2019,5.698105436573312
Gladsaxe,Indskoling,2019/2020,5.728915662650603
Gladsaxe,Indskoling,2020/2021,5.792580101180438
Gladsaxe,Indskoling,2021/2022,5.789593792788681
Gladsaxe,Indskoling,2022/2023,5.846943328871039
Gladsaxe,Indskoling,2023/2024,5.824814126394052
Gladsaxe,Indskoling,2024/2025,5.824220515137822
Gladsaxe,Indskoling,2025/2026,5.83068017366136
Gladsaxe,Mellemtrin,2014/2015,5.426461538461538
Gladsaxe,Mellemtrin,2015/2016,5.448914769719428
Gladsaxe,Mellemtrin,2016/2017,5.528393726338561
Gladsaxe,Mellemtrin,2017/2018,5.529194837123541
Gladsaxe,Mellemtrin,2018/2019,5.6037424325811775
Gladsaxe,Mellemtrin,2019/2020,5.6139954853273135
Gladsaxe,Mellemtrin,2020/2021,5.682150313152401
Gladsaxe,Mellemtrin,2021/2022,5.6807598039215685
Gladsaxe,Mellemtrin,2022/2023,5.750881316098708
Gladsaxe,Mellemtrin,2023/2024,5.753777280358142
Gladsaxe,Mellemtrin,2024/2025,5.754183496826313
Gladsaxe,Mellemtrin,2025/2026,5.804334365325078
Gladsaxe,Udskoling,2014/2015,5.27046783625731
Gladsaxe,Udskoling,2015/2016,5.259832366215345
Gladsaxe,Udskoling,2016/2017,5.334452652787105
Gladsaxe,Udskoling,2017/2018,5.341145833333333
Gladsaxe,Udskoling,2018/2019,5.432139883430475
Gladsaxe,Udskoling,2019/2020,5.447930574098798
Gladsaxe,Udskoling,2020/2021,5.4996699669966995
Gladsaxe,Udskoling,2021/2022,5.555102040816327
Gladsaxe,Udskoling,2022/2023,5.55160390516039
Gladsaxe,Udskoling,2023/2024,5.584990378447723
Gladsaxe,Udskoling,2024/2025,5.62772785622593
Gladsaxe,Udskoling,2025/2026,5.676196808510638
Glostrup,Indskoling,2014/2015,5.053507728894173
Glostrup,Indskoling,2015/2016,5.073788546255507
Glostrup,Indskoling,2016/2017,5.122732123799359
Glostrup,Indskoling,2017/2018,5.149054505005561
Glostrup,Indskoling,2018/2019,5.212085308056872
Glostrup,Indskoling,2019/2020,5.257676902536716
Glostrup,Indskoling,2020/2021,5.281176470588235
Glostrup,Indskoling,2021/2022,5.355608591885441
Glostrup,Indskoling,2022/2023,5.416475972540046
Glostrup,Indskoling,2023/2024,5.442139737991266
Glostrup,Indskoling,2024/2025,5.444321940463065
Glostrup,Indskoling,2025/2026,5.40618556701031
Glostrup,Mellemtrin,2014/2015,4.981549815498155
Glostrup,Mellemtrin,2015/2016,5.0245098039215685
Glostrup,Mellemtrin,2016/2017,4.957236842105263
Glostrup,Mellemtrin,2017/2018,5.034825870646766
Glostrup,Mellemtrin,2018/2019,5.0660869565217395
Glostrup,Mellemtrin,2019/2020,5.125838926174497
Glostrup,Mellemtrin,2020/2021,5.120980091883614
Glostrup,Mellemtrin,2021/2022,5.191063174114022
Glostrup,Mellemtrin,2022/2023,5.249594813614262
Glostrup,Mellemtrin,2023/2024,5.265886287625418
Glostrup,Mellemtrin,2024/2025,5.336463223787168
Glostrup,Mellemtrin,2025/2026,5.399686520376176
Glostrup,Udskoling,2014/2015,4.8470066518847
Glostrup,Udskoling,2015/2016,4.801295896328294
Glostrup,Udskoling,2016/2017,4.849015317286652
Glostrup,Udskoling,2017/2018,4.9443099273607745
Glostrup,Udskoling,2018/2019,5.076388888888889
Glostrup,Udskoling,2019/2020,5.0
Glostrup,Udskoling,2020/2021,5.01123595505618
Glostrup,Udskoling,2021/2022,4.938297872340425
Glostrup,Udskoling,2022/2023,4.909090909090909
Glostrup,Udskoling,2023/2024,5.00711743772242
Glostrup,Udskoling,2024/2025,5.115671641791045
Glostrup,Udskoling,2025/2026,5.211382113821138
Greve,Indskoling,2014/2015,5.096933187294633
Greve,Indskoling,2015/2016,5.129774730656219
Greve,Indskoling,2016/2017,5.137787056367432
Greve,Indskoling,2017/2018,5.135558927668185
Greve,Indskoling,2018/2019,5.185789473684211
Greve,Indskoling,2019/2020,5.178591549295775
Greve,Indskoling,2020/2021,5.284296555750146
Greve,Indskoling,2021/2022,5.315726290516206
Greve,Indskoling,2022/2023,5.349509269356598
Greve,Indskoling,2023/2024,5.407608695652174
Greve,Indskoling,2024/2025,5.397905759162303
Greve,Indskoling,2025/2026,5.428216592151019
Greve,Mellemtrin,2014/2015,5.058950395398994
Greve,Mellemtrin,2015/2016,5.0169381107491855
Greve,Mellemtrin,2016/2017,5.064242424242424
Greve,Mellemtrin,2017/2018,5.045827633378933
Greve,Mellemtrin,2018/2019,5.066057624736472
Greve,Mellemtrin,2019/2020,5.104195804195804
Greve,Mellemtrin,2020/2021,5.147676639083387
Greve,Mellemtrin,2021/2022,5.191155492154065
Greve,Mellemtrin,2022/2023,5.144396551724138
Greve,Mellemtrin,2023/2024,5.23005698005698
Greve,Mellemtrin,2024/2025,5.276203966005665
Greve,Mellemtrin,2025/2026,5.371687587168759
Greve,Udskoling,2014/2015,4.905027932960894
Greve,Udskoling,2015/2016,4.941939890710382
Greve,Udskoling,2016/2017,4.994996426018584
Greve,Udskoling,2017/2018,5.007003891050584
Greve,Udskoling,2018/2019,5.056228373702422
Greve,Udskoling,2019/2020,5.053571428571429
Greve,Udskoling,2020/2021,5.0834597875569045
Greve,Udskoling,2021/2022,5.128526645768025
Greve,Udskoling,2022/2023,5.177347242921013
Greve,Udskoling,2023/2024,5.110344827586207
Greve,Udskoling,2024/2025,5.176721078779276
Greve,Udskoling,2025/2026,5.148628048780488
Gribskov,Indskoling,2014/2015,5.014134275618375
Gribskov,Indskoling,2015/2016,5.010058675607712
Gribskov,Indskoling,2016/2017,4.979014598540146
Gribskov,Indskoling,2017/2018,4.986225895316805
Gribskov,Indskoling,2018/2019,4.96361848574238
Gribskov,Indskoling,2019/2020,5.001075268817204
Gribskov,Indskoling,2020/2021,5.099020674646355
Gribskov,Indskoling,2021/2022,5.084291187739463
Gribskov,Indskoling,2022/2023,5.117249154453213
Gribskov,Indskoling,2023/2024,5.080423280423281
Gribskov,Indskoling,2024/2025,5.04953560371517
Gribskov,Indskoling,2025/2026,5.051851851851852
Gribskov,Mellemtrin,2014/2015,5.019933554817276
Gribskov,Mellemtrin,2015/2016,5.0
Gribskov,Mellemtrin,2016/2017,4.95137420718816
Gribskov,Mellemtrin,2017/2018,4.977964323189926
Gribskov,Mellemtrin,2018/2019,4.9861849096705635
Gribskov,Mellemtrin,2019/2020,4.985210466439136
Gribskov,Mellemtrin,2020/2021,4.970183486238532
Gribskov,Mellemtrin,2021/2022,4.948680351906158
Gribskov,Mellemtrin,2022/2023,5.052083333333333
Gribskov,Mellemtrin,2023/2024,5.131964809384164
Gribskov,Mellemtrin,2024/2025,5.08939393939394
Gribskov,Mellemtrin,2025/2026,5.195158850226929
Gribskov,Udskoling,2014/2015,4.998563218390805
Gribskov,Udskoling,2015/2016,4.935593220338983
Gribskov,Udskoling,2016/2017,4.950236966824645
Gribskov,Udskoling,2017/2018,4.954063604240282
Gribskov,Udskoling,2018/2019,4.927299703264095
